id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
16725,Capital Eye,Active,Australia,ACT,Barton,2600,"3B/3 Sydney Avenue, Barton, Australian Capital Territory, 2600",,-35.312815,149.1333876,https://www.provision.com.au/practice/capital-eye/,,false,https://www.provision.com.au/search-results/
16733,Simpson Optometry,Active,Australia,ACT,Braddon,2612,"G18/45 Ainslie Avenue, Braddon, Australian Capital Territory, 2612",,-35.2787986,149.135995,https://www.provision.com.au/practice/simpson-optometry-canberra/,,false,https://www.provision.com.au/search-results/
49995,Eyecentric,Active,Australia,ACT,Manuka,2603,"Shop 8 - M Centre, 17-19 Flinders Way, Manuka, Australian Capital Territory, 2603",,-35.3209864,149.13332979999996,https://www.provision.com.au/practice/eyecentric/,,false,https://www.provision.com.au/search-results/
335966,Albury Eyecare,Active,Australia,NSW,Albury,2640,"Shop 2, 553 Dean Street, Albury, New South Wales, 2640",,-36.0810727,146.9164747,https://www.provision.com.au/practice/albury-eyecare/,,false,https://www.provision.com.au/search-results/
137079,Alstonville Optometry,Active,Australia,NSW,Alstonville,2477,"Shop 1B, Alstonville Plaza, 8-20 Robertson Street, Alstonville, New South Wales, 2477",,-28.84238,153.44062710000003,https://www.provision.com.au/practice/optometrist-alstonville-optometry/,,false,https://www.provision.com.au/search-results/
35740,Lamas and Brown Optometrists,Active,Australia,NSW,Alstonville,2477,"7 Commercial Road, Alstonville, New South Wales, 2477",,-28.8414552,153.4407422,https://www.provision.com.au/practice/lamas-brown-optometrists/,,false,https://www.provision.com.au/search-results/
16751,Beckenham Optometrist,Active,Australia,NSW,Avalon Beach,2107,"Shop 1, 15 Old Barrenjoey Road, Avalon Beach, New South Wales, 2107",,-33.637209,151.328362,https://www.provision.com.au/practice/beckenham-optometrist/,,false,https://www.provision.com.au/search-results/
16812,Eyestore Bankstown,Active,Australia,NSW,Bankstown,2200,"47 Bankstown City Plaza, Dale Parade, Bankstown, New South Wales, 2200",,-33.919595,151.031091,https://www.provision.com.au/practice/eyestore-bankstown-optometrist/,,false,https://www.provision.com.au/search-results/
16970,Angela Morris Optometrist,Active,Australia,NSW,Bathurst,2795,"105 Rankin Street, Bathurst, New South Wales, 2795",,-33.413623,149.578568,https://www.provision.com.au/practice/angela-morris-optometrist/,,false,https://www.provision.com.au/search-results/
294787,Panoptic Vision – Bellingen,Active,Australia,NSW,Bellingen,2454,"Shop 2 58-60 Hyde Street, Bellingen, New South Wales, 2454",,-30.4524633,152.8972129,https://www.provision.com.au/practice/panoptic-vision-bellingen/,,false,https://www.provision.com.au/search-results/
62165,Forestway Optometry Glenrose,Active,Australia,NSW,Belrose,2085,"Shop 6, Glenrose Village Shopping Centre, 56-58 Glen Street, Belrose, New South Wales, 2085",,-33.7392398,151.2100375,https://www.provision.com.au/practice/forestway-optometry-glenrose/,,false,https://www.provision.com.au/search-results/
16943,Eyes InDesign Smart Vision Optometry Bondi,Active,Australia,NSW,Bondi Beach,2026,"110-112 Glenayr Ave, Bondi Beach, New South Wales, 2026",,-33.886176,151.273416,https://www.provision.com.au/practice/eyes-indesign-smart-vision-optometry-bondi/,,false,https://www.provision.com.au/search-results/
182235,Hannaford Eyewear,Active,Australia,NSW,Bowral,2576,"Shop 1, 310 Bong Bong Street, Bowral, New South Wales, 2576",,-34.47930319999999,150.41787239999996,https://www.provision.com.au/practice/hannaford-eyewear/,,false,https://www.provision.com.au/search-results/
322611,Central Coast Eyecare Budgewoi,Active,Australia,NSW,Budgewoi,2262,"3/58 Tenth Avenue, Budgewoi, New South Wales, 2262",,-33.2338131,151.555564,https://www.provision.com.au/practice/central-coast-eyecare-budgewoi/,,false,https://www.provision.com.au/search-results/
16875,Byron Bay Eyecare,Active,Australia,NSW,Byron Bay,2481,"11/6 Lawson Street, Byron Bay, New South Wales, 2481",,-28.642751,153.613218,https://www.provision.com.au/practice/byron-bay-eyecare/,,false,https://www.provision.com.au/search-results/
16855,Sparks & Feros Optometrists,Active,Australia,NSW,Carlingford,2118,"Shop 111B, Ground Floor, Carlingford Court, Carlingford, New South Wales, 2118",,-33.776985,151.052345,https://www.provision.com.au/practice/sparks-feros-optometrists/,,false,https://www.provision.com.au/search-results/
36205,Lamas and Brown Optometrists,Active,Australia,NSW,Casino,2470,"97 Walker Street, Casino, New South Wales, 2470",,-28.863399,153.04887499999995,https://www.provision.com.au/practice/lamas-brown-optometrists-2/,,false,https://www.provision.com.au/search-results/
298186,Eyes2Learn Optometrists,Active,Australia,NSW,Charlestown,2290,"Shop 2/19 Smart Street , Charlestown, New South Wales, 2290",,-32.963185,151.6953662,https://www.provision.com.au/practice/eyes2learn-optometrists/,,false,https://www.provision.com.au/search-results/
16770,RJK Optometry,Active,Australia,NSW,Coffs Harbour,2450,"Medical and Professional Centre, 14 Arthur Street, Coffs Harbour, New South Wales, 2450",,-30.281259,153.132685,https://www.provision.com.au/practice/rjk-optometry-optometrist-coffs-harbour/,,false,https://www.provision.com.au/search-results/
16963,Brays Optique,Active,Australia,NSW,Concord,2137,"1/42-44 Brays Road, Concord, New South Wales, 2137",,-33.8483609,151.1069067,https://www.provision.com.au/practice/brays-optique/,,false,https://www.provision.com.au/search-results/
16805,Deniliquin Eyecare,Active,Australia,NSW,Deniliquin,2710,"Wellington Plaza, Deniliquin, New South Wales, 2710",,-35.534803,144.961514,https://www.provision.com.au/practice/deniliquin-eyecare/,,false,https://www.provision.com.au/search-results/
16956,Drummoyne Optometry,Active,Australia,NSW,Drummoyne,2047,"Sutton Place Shopping Centre,, Cnr Victoria & Lyons Roads, Drummoyne, New South Wales, 2047",,-33.850895,151.153832,https://www.provision.com.au/practice/drummoyne-optometry/,,false,https://www.provision.com.au/search-results/
179952,Burgun & Williams Optometrists,Active,Australia,NSW,Dubbo,2830,"130 Macquarie Street, Dubbo, New South Wales, 2830",,-32.247299763027634,148.6014728545963,https://www.provision.com.au/practice/burgun-williams-optometrists/,,false,https://www.provision.com.au/search-results/
60113,Morrison’s Family Eyecare Centre,Active,Australia,NSW,Dubbo,2830,"81 Wingewarra Street, Dubbo, New South Wales, 2830",,-32.24973249999999,148.60427300000003,https://www.provision.com.au/practice/morrisons-family-eyecare-centre/,,false,https://www.provision.com.au/search-results/
35454,Eastwood Eyes Optometrists,Active,Australia,NSW,Eastwood,2122,"202 Rowe St, Eastwood, New South Wales, 2122",,-33.792148,151.07955100000004,https://www.provision.com.au/practice/eastwood-eyes-optometrists-eastwood/,,false,https://www.provision.com.au/search-results/
151117,New Eyes Optometrist,Active,Australia,NSW,Enmore,2042,"Enmore Medical Practice, 134-146 Enmore Road, Enmore, New South Wales, 2042",,-33.8989337,151.17369710000003,https://www.provision.com.au/practice/new-eyes-optometrist/,,false,https://www.provision.com.au/search-results/
311015,Central Coast Eyecare Erina,Active,Australia,NSW,Erina,2250,"Platinum Building, 3/4 Ilya Avenue, Erina, New South Wales, 2250",,-33.439405540054274,151.3838351901783,https://www.provision.com.au/practice/central-coast-eyecare-3/,,false,https://www.provision.com.au/search-results/
71158,John Musumeci Optometrist,Active,Australia,NSW,Fairfield,2165,"Shop 5, Civic Plaza, 43 Ware Street, Fairfield, New South Wales, 2165",,-33.871786,150.95471499999996,https://www.provision.com.au/practice/john_musumeci_optometrist/,,false,https://www.provision.com.au/search-results/
337075,On Point Optical,Active,Australia,NSW,Glebe,2037,"81 Glebe Point Rd, Glebe, New South Wales, 2037",,-33.8824908,151.1905065,https://www.provision.com.au/practice/on-point-optical/,,false,https://www.provision.com.au/search-results/
35173,Central Coast Eyecare Gosford,Active,Australia,NSW,Gosford,2250,"Suite 1, Kensmen Building, 131 Donnison Street, Gosford, New South Wales, 2250",,-33.427488,151.343706,https://www.provision.com.au/practice/central-coast-eyecare/,,false,https://www.provision.com.au/search-results/
34645,Goulburn Eyecare,Active,Australia,NSW,Goulburn,2580,"213-215 Auburn St, Goulburn, New South Wales, 2580",,-34.752733,149.72046,https://www.provision.com.au/practice/goulburn-eyecare/,,false,https://www.provision.com.au/search-results/
36419,Tim Duffy Optometrist,Active,Australia,NSW,Gunnedah,2380,"200 Conadilly Street, Gunnedah, New South Wales, 2380",,-30.97701,150.25188100000003,https://www.provision.com.au/practice/tim-duffy-optometrist/,,false,https://www.provision.com.au/search-results/
16916,I C Optometrist,Active,Australia,NSW,Gymea,2227,"21 Gymea Bay Road, Gymea, New South Wales, 2227",,-34.033827,151.08503,https://www.provision.com.au/practice/i-c-optometrist/,,false,https://www.provision.com.au/search-results/
342859,Hunters Hill Optical,Active,Australia,NSW,Hunters Hill,2110,"58 Alexandra Street, Hunters Hill, New South Wales, 2110",,-33.8348809,151.1559287,https://www.provision.com.au/practice/hunters-hill-optical/,,false,https://www.provision.com.au/search-results/
335564,Kimber Optical,Active,Australia,NSW,Hurstville,2220,"Shop 2, 4-6 The Avenue, Hurstville, New South Wales, 2220",,-33.966228,151.1074649,https://www.provision.com.au/practice/kimber-optical/,,false,https://www.provision.com.au/search-results/
93628,Russell Zahn Optometrists,Active,Australia,NSW,KINGSCLIFF,2487,"Shop 25, Kingscliff Shopping Village, Pearl Street, KINGSCLIFF, New South Wales, 2487",,-28.255549270791747,153.57495485953746,https://www.provision.com.au/practice/russell-zahn-optometrists/,,false,https://www.provision.com.au/search-results/
35332,Central Coast Eyecare Killarney Vale,Active,Australia,NSW,Killarney Vale,2261,"136 Wyong Rd, Killarney Vale, New South Wales, 2261",,-33.3660067,151.46222160000002,https://www.provision.com.au/practice/central-coast-eyecare-2/,,false,https://www.provision.com.au/search-results/
148746,Kingsgrove Optometrist,Active,Australia,NSW,Kingsgrove,2208,"9/254 Kingsgrove Road, Kingsgrove, New South Wales, 2208",,-33.94152765327758,151.10134598217428,https://www.provision.com.au/practice/kingsgrove-optometrist/,,false,https://www.provision.com.au/search-results/
16780,Andrew Mizzi Optometrist,Active,Australia,NSW,Kingswood,2747,"Medical & Fitness Centre, Cnr The Northern Rd & Bringelly St, Kingswood, New South Wales, 2747",,-33.775525,150.71299,https://www.provision.com.au/practice/andrew-mizzi-optometrist/,,false,https://www.provision.com.au/search-results/
16804,Southern Eyecare,Active,Australia,NSW,Kogarah,2217,"Shop CR8, Kogarah Town Square, 15-19 Belgrave St, Kogarah, New South Wales, 2217",,-33.965354,151.133487,https://www.provision.com.au/practice/southern-eyecare-optometrist-kogarah/,,false,https://www.provision.com.au/search-results/
295020,Panoptic Vision – Lake Cathie,Active,Australia,NSW,LAKE CATHIE,2445,"1459 Ocean Drive, LAKE CATHIE, New South Wales, 2445",,-31.5630463,152.8447588,https://www.provision.com.au/practice/panoptic-vision-lakecathie/,,false,https://www.provision.com.au/search-results/
137585,Eye Four Eye Manly,Active,Australia,NSW,Manly,2095,"35 Sydney Road, Manly, New South Wales, 2095",,-33.79724540000001,151.285977,https://www.provision.com.au/practice/eye-four-eye-manly/,,false,https://www.provision.com.au/search-results/
16748,maximeyes,Active,Australia,NSW,Manly,2095,"1/7A Wentworth St, Manly, New South Wales, 2095",,-33.7994274,151.2858884,https://www.provision.com.au/practice/maxim-eyes/,,false,https://www.provision.com.au/search-results/
164178,Robert Tesoriero Optometrist,Active,Australia,NSW,Maroubra Junction,2035,"Shop 1, 822 Anzac Parade, Maroubra Junction, New South Wales, 2035",,-33.9396373,151.23941130000003,https://www.provision.com.au/practice/robert-tesoriero/,,false,https://www.provision.com.au/search-results/
16840,Perfectlook Optometrist,Active,Australia,NSW,Marrickville,2204,"246 Illawarra Road, Marrickville, New South Wales, 2204",,-33.910935,151.155578,https://www.provision.com.au/practice/perfectlook-optometrist/,,false,https://www.provision.com.au/search-results/
34119,6D Vision,Active,Australia,NSW,Miranda,2228,"Shop 3, 599 Kingsway, Miranda, New South Wales, 2228",,-34.033811,151.10061399999995,https://www.provision.com.au/practice/6d-vision/,,false,https://www.provision.com.au/search-results/
328884,Bright Eyes Optics,Active,Australia,NSW,Mona Vale,2103,"Shop 4, 20 Bungan Street, Mona Vale, New South Wales, 2103",,-33.6781359,151.301524,https://www.provision.com.au/practice/bright-eyes-optics/,,false,https://www.provision.com.au/search-results/
105065,Mortdale Eyecare,Active,Australia,NSW,Mortdale,2223,"G01, 89-93 Railway Parade, Mortdale, New South Wales, 2223",,-33.9710492,151.08023460000004,https://www.provision.com.au/practice/mortdale-eyecare/,,false,https://www.provision.com.au/search-results/
16818,Eyes InDesign Smart Vision Optometry Mosman,Active,Australia,NSW,Mosman,2088,"Shop 1, 832 Military Rd, Mosman, New South Wales, 2088",,-33.828728,151.244284,https://www.provision.com.au/practice/eyes-indesign-smart-vision-optometry-mosman/,,false,https://www.provision.com.au/search-results/
36244,Mudgee Eyecare,Active,Australia,NSW,Mudgee,2850,"1/38 Church Street, Mudgee, New South Wales, 2850",,-32.5919239,149.58827139999994,https://www.provision.com.au/practice/optometrist-mudgee-eyecare/,,false,https://www.provision.com.au/search-results/
16843,Aaron Henry Optometry,Active,Australia,NSW,Muswellbrook,2333,"1/77 Bridge Street, Muswellbrook, New South Wales, 2333",,-32.2623668,150.88942559999998,https://www.provision.com.au/practice/aaron-henry-optometry/,,false,https://www.provision.com.au/search-results/
36636,Narrabri Vision Splendid,Active,Australia,NSW,Narrabri,2390,"99 Maitland Street, Narrabri, New South Wales, 2390",,-30.3264019,149.7832542,https://www.provision.com.au/practice/optometrist-narrabri-vision-splendid/,,false,https://www.provision.com.au/search-results/
16890,Custom Eyecare,Active,Australia,NSW,Newcastle,2300,"158 Darby Street, Newcastle, New South Wales, 2300",,-32.931927,151.770641,https://www.provision.com.au/practice/custom-eyecare-optometrist-newcastle/,,false,https://www.provision.com.au/search-results/
16868,Susan Walton Optometrist,Active,Australia,NSW,Newcastle,2300,"245 King St, Newcastle, New South Wales, 2300",,-32.928589,151.770303,https://www.provision.com.au/practice/specialeyes-by-susan-walton-optometrist-newcastle/,,false,https://www.provision.com.au/search-results/
284790,John Granata Optometrists,Active,Australia,NSW,Northmead,2152,"Shop 4, Northmead Plaza , 2A Campbell Street, Northmead, New South Wales, 2152",,-33.7895245,150.9968071,https://www.provision.com.au/practice/john-granata-optometrists/,,false,https://www.provision.com.au/search-results/
16825,Eye See Eyes,Active,Australia,NSW,Orange,2800,"247 Summer St, Orange, New South Wales, 2800",,-33.283409,149.100686,https://www.provision.com.au/practice/eye-see-eyes-optometrist-orange/,,false,https://www.provision.com.au/search-results/
16763,Optometrist Parramatta,Active,Australia,NSW,Parramatta,2150,"Shop 9a, 103 George Street, Parramatta, New South Wales, 2150",,-33.81541,151.009504,https://www.provision.com.au/practice/optometrist-parramatta/,,false,https://www.provision.com.au/search-results/
337407,City Optics Nepean,Active,Australia,NSW,Penrith,2750,"Shop SP022, Nepean Village,, Cnr Station and Woodriff Streets, Penrith, New South Wales, 2750",,-33.7570423,150.6921434,https://www.provision.com.au/practice/city-optics-nepean/,,false,https://www.provision.com.au/search-results/
316011,City Optics Penrith,Active,Australia,NSW,Penrith,2750,"Shop 256, 585 High Street, Penrith, New South Wales, 2750",,-33.7516748,150.6941826,https://www.provision.com.au/practice/city-optics-penrith/,,false,https://www.provision.com.au/search-results/
155308,Eyewear Central,Active,Australia,NSW,Penrith,2750,"Shop 233, Level 2 Westfield Penrith, Penrith, New South Wales, 2750",,-33.7512605,150.69333419999998,https://www.provision.com.au/practice/eyewear-central-optometrist-penrith/,,false,https://www.provision.com.au/search-results/
16904,Stephen Daly Optometrist,Active,Australia,NSW,Penshurst,2222,"21 The Strand, Penshurst, New South Wales, 2222",,-33.967049,151.088405,https://www.provision.com.au/practice/stephen-daly-optometrist/,,false,https://www.provision.com.au/search-results/
33951,Paul Harvey Optometry,Active,Australia,NSW,Quirindi,2343,"236 George Street, Quirindi, New South Wales, 2343",,-31.5067352,150.6801832,https://www.provision.com.au/practice/paul-harvey-optometry-3/,,false,https://www.provision.com.au/search-results/
101492,Clovelly Optical,Active,Australia,NSW,Randwick,2031,"99A Clovelly Road, Randwick, New South Wales, 2031",,-33.9084367,151.2481603,https://www.provision.com.au/practice/clovelly-optical/,,false,https://www.provision.com.au/search-results/
323950,Beyond Eyecare Surry Hills,Active,Australia,NSW,Redfern,2016,"Shop L103, 399 Cleveland Street, Redfern, New South Wales, 2016",,-33.8916472,151.211965,https://www.provision.com.au/practice/beyond-eyecare/,,false,https://www.provision.com.au/search-results/
325061,Beyond Eyecare Surry Hills,Active,Australia,NSW,Redfern,2016,"Shop L103, 399 Cleveland Street, Redfern, New South Wales, 2016",,-33.8916472,151.211965,https://www.provision.com.au/practice/beyond-eyecare-2/,,false,https://www.provision.com.au/search-results/
16794,Eyespire Optometrist,Active,Australia,NSW,Rockdale,2216,"458 Princes Hwy, Rockdale, New South Wales, 2216",,-33.951083,151.138833,https://www.provision.com.au/practice/eyespire-optometrist/,,false,https://www.provision.com.au/search-results/
313886,Sindy Lowinger Optometrist St Ives,Active,Australia,NSW,St Ives,2075,"Suite 3, 217A Mona Vale Road, St Ives, New South Wales, 2075",,-33.7298638,151.1619634,https://www.provision.com.au/practice/sindy-lowinger-optometrist-st-ives/,,false,https://www.provision.com.au/search-results/
271671,Jeremy Chan Optometrist,Active,Australia,NSW,St Marys,2760,"232 Queen Street, St Marys, New South Wales, 2760",,-33.7694855,150.7738014,https://www.provision.com.au/practice/jeremychanoptometrist/,,false,https://www.provision.com.au/search-results/
33750,Strathfield Eyecare,Active,Australia,NSW,Strathfield,2135,"Shop 5, 23-25 Churchill Avenue, Strathfield, New South Wales, 2135",,-33.87187530000001,151.0917977,https://www.provision.com.au/practice/strathfield-eyecare/,,false,https://www.provision.com.au/search-results/
141029,Optopia,Active,Australia,NSW,Sutherland,2232,"Corner Flora & Eton Streets, Sutherland, New South Wales, 2232",,-34.03195307792497,151.0583809182108,https://www.provision.com.au/practice/optopia/,,false,https://www.provision.com.au/search-results/
16862,HineSight,Active,Australia,NSW,Sydney,2000,"Shop P2, Wentworth Connection Sofitel, 61-101 Phillip Street, Sydney, New South Wales, 2000",,-33.86537259999999,151.21081230000004,https://www.provision.com.au/practice/hinesight/,,false,https://www.provision.com.au/search-results/
16787,Lifestyle Optical,Active,Australia,NSW,Sydney,2000,"Shop LG18, The Galeries, Shop 2004, 188 Pitt Street, Sydney, New South Wales, 2000",,-33.8704724,151.2079658,https://www.provision.com.au/practice/lifestyle-optical/,,false,https://www.provision.com.au/search-results/
33817,Paul Harvey Optometry,Active,Australia,NSW,Tamworth,2340,"Shop 20, ShoppingWorld, Denne St, Tamworth, New South Wales, 2340",,-31.0915543,150.91918959999998,https://www.provision.com.au/practice/paul-harvey-optometry/,,false,https://www.provision.com.au/search-results/
33879,Paul Harvey Optometry,Active,Australia,NSW,Tamworth,2340,"2/395 Peel Street, Tamworth, New South Wales, 2340",,-31.0917901,150.93038520000005,https://www.provision.com.au/practice/paul-harvey-optometry-2/,,false,https://www.provision.com.au/search-results/
16929,For Beautiful Eyes,Active,Australia,NSW,The Junction,2291,"Shop 12A, 10-16 Kenrick Street, The Junction, New South Wales, 2291",,-32.937915,151.760176,https://www.provision.com.au/practice/for-beautiful-eyes/,,false,https://www.provision.com.au/search-results/
16852,Zac Zacharia Optometrists,Active,Australia,NSW,Tumut,2720,"Shop 1A, The Connection, 93 Wynyard Street, Tumut, New South Wales, 2720",,-35.303099,148.219015,https://www.provision.com.au/practice/zac-zacharia-optometrists-tumut/,,false,https://www.provision.com.au/search-results/
223610,Envision Optical Tweed Heads South,Active,Australia,NSW,Twead Heads South,2486,"Shop 4/33-35 Corporation Circuit, Twead Heads South, New South Wales, 2486",,-28.2068872,153.53905659999998,https://www.provision.com.au/practice/envision-optical-tweed-heads-south/,,false,https://www.provision.com.au/search-results/
16850,Zacharia Naumann Optometry,Active,Australia,NSW,Wagga Wagga,2650,"210 Baylis Street, Wagga Wagga, New South Wales, 2650",,-35.111086,147.369835,https://www.provision.com.au/practice/zacharia-naumann-optometry/,,false,https://www.provision.com.au/search-results/
16888,Ian Emslie Optometrist,Active,Australia,NSW,Warners Bay,2282,"Shop 22, Warners Bay Village, 32 John Street, Warners Bay, New South Wales, 2282",,-32.973859,151.646008,https://www.provision.com.au/practice/ian-emslie-optometrist-warners-bay/,,false,https://www.provision.com.au/search-results/
16908,Precise Vision,Active,Australia,NSW,Warrawong,2502,"2/172 Cowper street, Warrawong, New South Wales, 2502",,-34.484932,150.888926,https://www.provision.com.au/practice/precise-vision/,,false,https://www.provision.com.au/search-results/
16878,Windsor Optometry,Active,Australia,NSW,Windsor,2756,"283 George Street, Windsor, New South Wales, 2756",,-33.6083625,150.8178505,https://www.provision.com.au/practice/windsor-optometry/,,false,https://www.provision.com.au/search-results/
297282,Eye Definition Optometrists,Active,Australia,NSW,Wolli Creek,2205,"Shop 2A, 7 Magdalene Terrace, Wolli Creek, New South Wales, 2205",,-33.9295276,151.1527454,https://www.provision.com.au/practice/eye-definition-optometrists/,,false,https://www.provision.com.au/search-results/
16797,Young Eyes,Active,Australia,NSW,Young,2594,"178 Boorowa St, Young, New South Wales, 2594",,-34.313088,148.29494,https://www.provision.com.au/practice/optometrist-young-eyes/,,false,https://www.provision.com.au/search-results/
